id,SalePrice
2269,152071.25892829432
2270,201310.99435598403
2271,215440.20897053578
2272,195592.33906037448
2273,165021.26447145725
2274,178311.63986920842
2275,153946.4980172661
2276,189884.7378421279
2277,182219.6070424032
2278,149739.1143928351
2279,126281.69595562098
2280,118101.3309902129
2281,163001.81455767038
2282,182203.3333633255
2283,109003.77719352556
2284,112357.58990066341
2285,142177.0102840952
2286,123534.61891697087
2287,371166.0120821673
2288,273314.0609832852
2289,365844.1102400889
2290,448724.78290353605
2291,337760.42441914254
2292,443748.25912446424
2293,465091.38165481563
2294,405886.5728413572
2295,467726.9398114277
2296,279251.65994129085
2297,342177.0191632463
2298,336994.47401160985
2299,353017.3876035783
2300,340987.1770046527
2301,312815.012641257
2302,250690.34900278202
2303,248454.54616638913
2304,253675.15351293216
2305,192515.5040920219
2306,187350.95194126485
2307,195939.72613631314
2308,229404.60032476258
2309,286415.7499052455
2310,211924.195238783
2311,199111.04774256007
2312,177309.55203469115
2313,172800.03465620015
2314,172933.46231399616
2315,182336.67358024372
2316,195296.33791235453
2317,187666.2656852461
2318,179322.18851552333
2319,183537.25518231484
2320,187156.1031565851
2321,237939.1611827068
2322,179400.31457864307
2323,198082.71459729757
2324,182926.67688317233
2325,215125.47524399162
2326,177742.21291450667
2327,203058.19780285348
2328,223263.42499753175
2329,192383.32639101447
2330,180515.43427753757
2331,341926.7558422182
2332,400568.5784173006
2333,323245.17811292526
2334,258156.06935277584
2335,286756.57575519715
2336,310725.8384001956
2337,197393.44709352954
2338,265828.0650615402
2339,221284.65077395254
2340,391379.0889510832
2341,211766.1738985565
2342,237704.05045329168
2343,230101.85219541585
2344,213992.55091682717
2345,236446.2552645693
2346,212641.41184142017
2347,196680.14681847228
2348,242067.4833420978
2349,181395.18392628123
2350,313795.26904574933
2351,254227.381705019
2352,254130.11958218232
2353,236168.28761689196
2354,139670.1524749201
2355,147618.17893361356
2356,153005.67358672322
2357,189564.76937409668
2358,197240.98109137034
2359,133881.64789212053
2360,115913.64645957592
2361,146430.55362653837
2362,256934.61007517236
2363,140096.35501480487
2364,159174.34875463182
2365,216088.86264045106
2366,193405.05715309203
2367,223042.52102706084
2368,212542.52591805335
2369,217305.86898314036
2370,169765.75266104715
2371,165496.33149598917
2372,192336.5932951866
2373,286979.87821194285
2374,316645.78905890364
2375,254961.74944703883
2376,269560.88330460904
2377,329813.9067555721
2378,145065.41162049558
2379,194806.04461993108
2380,149196.29027513298
2381,167921.0628763992
2382,215804.7559880374
2383,204825.81566777895
2384,244880.46798811044
2385,161964.06935201044
2386,133604.48076224845
2387,137031.84263646897
2388,104328.0651664925
2389,118487.94774692689
2390,149963.56773779023
2391,146095.88974321246
2392,114176.79399189561
2393,172655.6396052519
2394,143750.06571623468
2395,211081.332023638
2396,143857.8168742453
2397,222591.26824513826
2398,135589.3563331838
2399,65707.51982842822
2400,62936.66245362828
2401,121223.89944210224
2402,136906.7105530583
2403,147197.03533180984
2404,153992.77924000408
2405,158860.7997140399
2406,140060.9852572957
2407,124774.7305107387
2408,148923.3058568556
2409,120344.11980833168
2410,173640.57508085863
2411,113974.5654068405
2412,158031.81599536102
2413,129399.20101328472
2414,157639.06012388144
2415,133634.49338786746
2416,129684.81669552553
2417,131635.78309473424
2418,132005.91278658592
2419,127262.04853565592
2420,121565.76546844655
2421,148634.3179441675
2422,107682.20985869959
2423,115143.1906525104
2424,165156.62491015397
2425,195010.4245157266
2426,131449.12839457838
2427,132338.9873613607
2428,183204.04907436983
2429,113197.09782122062
2430,132935.66031256662
2431,108926.12723016378
2432,147977.01971638866
2433,148335.7347998059
2434,138796.94988044386
2435,151783.18076493568
2436,105242.39408738086
2437,102613.05595817423
2438,124055.54236599768
2439,103218.36782038627
2440,124032.40625310525
2441,94634.44197355646
2442,98265.24686941973
2443,126616.63953966675
2444,132328.10945823236
2445,87276.63338078957
2446,132035.95767793647
2447,181498.628497237
2448,129599.01006482444
2449,111585.88731477135
2450,154768.76398345263
2451,119221.44797373336
2452,190910.27658622756
2453,93211.18427517783
2454,118710.08664023546
2455,121247.60185462661
2456,133395.77402842132
2457,137811.237403324
2458,127130.63840702674
2459,107161.00376713327
2460,139559.60124755104
2461,127273.29741811746
2462,134252.29527884343
2463,124438.39369744563
2464,170537.10470812
2465,141982.69237375667
2466,117713.85914972363
2467,131274.81958071317
2468,82036.96555251152
2469,80322.2340209106
2470,194016.88967747721
2471,216582.91983692878
2472,165381.49309866963
2473,116517.79152690101
2474,73773.22396495058
2475,207913.98540716802
2476,115021.9532213412
2477,126720.84653966351
2478,152163.03461268486
2479,105548.98093056807
2480,154649.4268512368
2481,120051.93533462135
2482,126029.57567282682
2483,111281.59386816615
2484,122275.11191636648
2485,123543.9165731308
2486,150437.74563875308
2487,166297.16847057705
2488,166160.88254395447
2489,157301.88011728617
2490,145918.66654779186
2491,93522.63034618345
2492,197067.21165790863
2493,155972.27473248696
2494,152075.89140447485
2495,89224.86159319954
2496,238113.45053416863
2497,152995.62836515275
2498,107991.33518799207
2499,86647.3146262775
2500,119399.61547306672
2501,134545.1645382871
2502,145688.13081959536
2503,94762.02465097915
2504,172306.24059907653
2505,227102.37245644667
2506,250017.25881008225
2507,277344.18542394775
2508,250210.78129216516
2509,218264.95720925325
2510,223216.49038516206
2511,175942.36391634235
2512,208130.8261468466
2513,221736.43497462955
2514,265198.578076215
2515,150663.0840540945
2516,174583.73664229026
2517,146940.48678592336
2518,156188.10516111625
2519,234762.55170471774
2520,221498.02604578904
2521,189561.04704396197
2522,221436.55375225958
2523,119249.5992385219
2524,135156.7304781974
2525,148323.9640597212
2526,137575.20903668526
2527,117754.36016646441
2528,128874.45142557054
2529,133686.60702304787
2530,125572.97681417498
2531,254875.6099015556
2532,223095.3133003527
2533,193294.40235032956
2534,235734.31217890407
2535,294534.4780660976
2536,231989.23588950446
2537,243805.1786530842
2538,183051.37430552047
2539,190659.0077383325
2540,175785.10698093096
2541,183871.28024511717
2542,164678.34223831038
2543,120988.52357005293
2544,122151.84823932932
2545,137432.49241848133
2546,121777.40339774027
2547,138335.74656445885
2548,150615.40532919523
2549,152479.90055800363
2550,523973.76962377736
2551,139643.912288718
2552,129148.2082394523
2553,75689.91718681299
2554,95796.55872401125
2555,113071.07838677012
2556,98011.53807845192
2557,107159.77480666178
2558,147418.8062015238
2559,141565.06509427063
2560,154830.8351460862
2561,146065.25995393755
2562,139385.8906855184
2563,151130.99740737042
2564,201237.00427273923
2565,137860.6769214322
2566,154955.54491959288
2567,142987.8944758789
2568,204821.57086037242
2569,228828.4593642739
2570,117827.51154063114
2571,191609.6863351734
2572,153734.88228107363
2573,220680.8535175664
2574,290652.2378109
2575,131673.2240424697
2576,118702.69276139303
2577,154453.36026926525
2578,82834.15436538568
2579,63994.69513187856
2580,86032.75234486494
2581,94538.5332499336
2582,100895.9524770779
2583,274009.54785389255
2584,172913.34343349186
2585,184109.7299424019
2586,220997.06476851288
2587,200114.66367477196
2588,138246.01309604407
2589,151132.10989252914
2590,201224.9522639936
2591,224359.38697011676
2592,210040.84689760848
2593,256805.49283046625
2594,185135.63812715764
2595,208446.2899354155
2596,288435.6481042377
2597,186319.51959424734
2598,280506.68881461874
2599,342348.5952881361
2600,151503.0210907659
2601,143141.11524331014
2602,85656.63141346064
2603,94245.20250530227
2604,90603.62816885856
2605,82355.13905154663
2606,144549.44722377817
2607,197490.4796052752
2608,197371.29477082656
2609,173707.9563628821
2610,110980.8733815283
2611,125038.96381197797
2612,161471.29265060107
2613,130410.1081819399
2614,124286.93747924766
2615,153243.28539663326
2616,144288.65116444533
2617,184594.92487284422
2618,195516.7498885392
2619,198505.01229480785
2620,188086.43007772428
2621,176010.16972794733
2622,176480.37782511584
2623,243586.44693900377
2624,297676.0858741958
2625,293280.6908161505
2626,173293.38394926878
2627,168652.13745974473
2628,482671.46975998837
2629,495679.27260779275
2630,390644.2457336844
2631,470951.75362484675
2632,416916.0679773681
2633,314358.84558996867
2634,430535.0022712933
2635,158944.36330574885
2636,173975.47472845856
2637,179238.86205198924
2638,252640.36012318425
2639,192589.54374347406
2640,151266.68105272768
2641,103900.06838565278
2642,186372.60719188832
2643,103798.124176085
2644,118320.40394018083
2645,110767.86750163736
2646,95556.17291678437
2647,104287.89255944305
2648,141014.76397664368
2649,154578.03029092657
2650,136103.20029343394
2651,138005.22264882227
2652,398314.79931977694
2653,256131.43115665787
2654,252162.56561881537
2655,408917.3327014727
2656,327420.1508702261
2657,350689.57265931787
2658,309206.38226740895
2659,310224.49793007644
2660,366493.9580040161
2661,356054.7770643709
2662,366917.3788576991
2663,296010.37748146185
2664,278274.9986709171
2665,330013.0981162825
2666,283634.44093741535
2667,170847.10602960052
2668,182699.27011337702
2669,179957.9011066007
2670,276326.13613750937
2671,190539.28367766447
2672,192770.98440529348
2673,199418.3793480046
2674,193271.7741816207
2675,173041.29667806433
2676,195150.69235992743
2677,197806.03646562557
2678,247240.44781108067
2679,279357.3865323042
2680,292467.19311148266
2681,404586.8761960618
2682,322851.14730211545
2683,510159.23836434673
2684,321917.6997051235
2685,330470.8855792104
2686,246787.81480041204
2687,310347.1237533002
2688,217573.25890886228
2689,208666.31831019744
2690,411735.8063455063
2691,187287.0591217766
2692,141754.83754201664
2693,197686.29116637728
2694,140260.63787966632
2695,192804.9023430292
2696,186659.14900776924
2697,183914.38046459976
2698,192583.4948260159
2699,167801.5995021137
2700,153654.2513031807
2701,150214.11596687633
2702,112131.59468697739
2703,128704.68911752968
2704,140202.81052898848
2705,115351.96682359565
2706,112897.85796913138
2707,123911.33926480515
2708,133383.14009313151
2709,104799.74060859694
2710,127897.03880830067
2711,264598.2360670923
2712,392998.59218057495
2713,170283.41826806898
2714,151486.73382737473
2715,170158.33845276397
2716,145178.7316873627
2717,191624.76319097445
2718,221876.46231760687
2719,152049.27138215385
2720,174017.41821729706
2721,130866.0542365658
2722,159766.6626216123
2723,143994.20965398924
2724,125827.10860591051
2725,130055.71669103697
2726,147725.30587134694
2727,175181.36764517083
2728,186921.34465925445
2729,149506.08709535125
2730,146958.85656140948
2731,134372.83685202338
2732,134669.1346954018
2733,159263.39625629823
2734,141039.30709856987
